gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff,opp_gamekey,opp_date,opp_seasontype,opp_season,opp_week,opp_team,opp_opponent,opp_home_away,opp_points_for,opp_points_against,opp_totalscore,opp_stadium,opp_scorequarter1,opp_scorequarter2,opp_scorequarter3,opp_scorequarter4,opp_scoreovertime,opp_timeofpossessionminutes,opp_timeofpossessionseconds,opp_timeofpossession,opp_firstdowns,opp_firstdownsbyrushing,opp_firstdownsbypassing,opp_firstdownsbypenalty,opp_offensiveplays,opp_offensiveyards,opp_offensiveyardsperplay,opp_touchdowns,opp_rushingattempts,opp_rushingyards,opp_rushingyardsperattempt,opp_rushingtouchdowns,opp_passingattempts,opp_passingcompletions,opp_passingyards,opp_passingtouchdowns,opp_passinginterceptions,opp_passingyardsperattempt,opp_passingyardspercompletion,opp_completionpercentage,opp_passerrating,opp_thirddownattempts,opp_thirddownconversions,opp_thirddownpercentage,opp_fourthdownattempts,opp_fourthdownconversions,opp_fourthdownpercentage,opp_redzoneattempts,opp_redzoneconversions,opp_goaltogoattempts,opp_goaltogoconversions,opp_penalties,opp_penaltyyards,opp_fumbles,opp_fumbleslost,opp_timessacked,opp_timessackedyards,opp_quarterbackhits,opp_tacklesforloss,opp_punts,opp_puntyards,opp_puntaverage,opp_giveaways,opp_takeaways,opp_turnoverdifferential,opp_opponentscorequarter1,opp_opponentscorequarter2,opp_opponentscorequarter3,opp_opponentscorequarter4,opp_opponentscoreovertime,opp_opponenttimeofpossessionminutes,opp_opponenttimeofpossessionseconds,opp_opponenttimeofpossession,opp_opponentfirstdowns,opp_opponentfirstdownsbyrushing,opp_opponentfirstdownsbypassing,opp_opponentfirstdownsbypenalty,opp_opponentoffensiveplays,opp_opponentoffensiveyards,opp_opponentoffensiveyardsperplay,opp_opponenttouchdowns,opp_opponentrushingattempts,opp_opponentrushingyards,opp_opponentrushingyardsperattempt,opp_opponentrushingtouchdowns,opp_opponentpassingattempts,opp_opponentpassingcompletions,opp_opponentpassingyards,opp_opponentpassingtouchdowns,opp_opponentpassinginterceptions,opp_opponentpassingyardsperattempt,opp_opponentpassingyardspercompletion,opp_opponentcompletionpercentage,opp_opponentpasserrating,opp_opponentthirddownattempts,opp_opponentthirddownconversions,opp_opponentthirddownpercentage,opp_opponentfourthdownattempts,opp_opponentfourthdownconversions,opp_opponentfourthdownpercentage,opp_opponentredzoneattempts,opp_opponentredzoneconversions,opp_opponentgoaltogoattempts,opp_opponentgoaltogoconversions,opp_opponentpenalties,opp_opponentpenaltyyards,opp_opponentfumbles,opp_opponentfumbleslost,opp_opponenttimessacked,opp_opponenttimessackedyards,opp_opponentquarterbackhits,opp_opponenttacklesforloss,opp_opponentpunts,opp_opponentpuntyards,opp_opponentpuntaverage,opp_opponentgiveaways,opp_opponenttakeaways,opp_opponentturnoverdifferential,opp_redzonepercentage,opp_goaltogopercentage,opp_opponentredzonepercentage,opp_opponentgoaltogopercentage,opp_extrapointkickingattempts,opp_extrapointkickingconversions,opp_extrapointshadblocked,opp_extrapointpassingattempts,opp_extrapointpassingconversions,opp_extrapointrushingattempts,opp_extrapointrushingconversions,opp_fieldgoalattempts,opp_fieldgoalsmade,opp_opponentextrapointkickingattempts,opp_opponentextrapointkickingconversions,opp_opponentextrapointshadblocked,opp_opponentextrapointpassingattempts,opp_opponentextrapointpassingconversions,opp_opponentextrapointrushingattempts,opp_opponentextrapointrushingconversions,opp_opponentfieldgoalattempts,opp_opponentfieldgoalsmade,opp_solotackles,opp_assistedtackles,opp_sacks,opp_sackyards,opp_passesdefended,opp_fumblesforced,opp_fumblesrecovered,opp_opponentsolotackles,opp_opponentassistedtackles,opp_opponentsacks,opp_opponentsackyards,opp_opponentpassesdefended,opp_opponentfumblesforced,opp_opponentfumblesrecovered,opp_dayofweek,opp_teamgameid,opp_teamid,opp_opponentid,opp_scoreid,opp_point_diff,opp_win,opp_turnover_diff,opp_third_down_pct,opp_home,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_point_diff_3,opp_rolling_yards_total_3,opp_rolling_yards_allowed_3,opp_rolling_turnover_diff_3,opp_rolling_third_down_pct_3,opp_rolling_win_rate_5,opp_cumulative_points_for,opp_cumulative_points_against,opp_cumulative_wins,opp_target_next_point_diff
202311505,2023-12-17T13:00:00,1,2023,15,CAR,ATL,HOME,9,7,16,Bank of America Stadium,0,3,0,6,0,33,56,33:56,17,8,7,2,63,283,4.5,0,36,129,3.6,0,24,18,154,0,0,6.4,8.6,75.0,91.32,15,5,33.3,2,0,0.0,3,0,0,0,4,35,2,0,3,13,1,6,5,235,47.0,0,2,2,0,7,0,0,0,26,4,26:04,12,3,8,1,51,204,4.0,1,31,52,1.7,0,20,12,152,1,1,7.6,12.7,60.0,79.58,13,6,46.2,1,0,0.0,2,1,0,0,4,25,3,1,0,0,5,9,5,198,39.6,2,0,-2,0.0,0,50.0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,30,28,0,0,2,1,1,42,28,3,13,0,1,0,Sunday,993004210,5,2,18593,2,1,2,0.333,0,11.3,22.0,-10.7,281.0,264.3333333333333,-0.667,0.325,0.0,197.0,341.0,1.0,-3.0,202311505,2023-12-17T13:00:00,1,2023,15,ATL,CAR,AWAY,7,9,16,Bank of America Stadium,0,7,0,0,0,26,4,26:04,12,3,8,1,51,204,4.0,1,31,52,1.7,0,20,12,152,1,1,7.6,12.7,60.0,79.58,13,6,46.2,1,0,0.0,2,1,0,0,4,25,3,1,0,0,5,9,5,198,39.6,2,0,-2,0,3,0,6,0,33,56,33:56,17,8,7,2,63,283,4.5,0,36,129,3.6,0,24,18,154,0,0,6.4,8.6,75.0,91.32,15,5,33.3,2,0,0.0,3,0,0,0,4,35,2,0,3,13,1,6,5,235,47.0,0,2,2,50.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,28,3,13,0,1,0,30,28,0,0,2,1,1,Sunday,993004209,2,5,18593,-2,0,-2,0.462,0,20.7,17.3,3.3,341.3,331.0,0.667,0.39,0.4,251.0,269.0,6.0,19.0
202311512,2023-12-17T13:00:00,1,2023,15,GB,TB,HOME,20,34,54,Lambeau Field,7,3,7,3,0,30,53,30:53,18,4,13,1,58,321,5.5,2,17,60,3.5,0,39,29,261,2,0,6.7,9.0,74.4,109.03,12,6,50.0,2,0,0.0,5,2,0,0,4,31,2,1,2,23,4,5,2,94,47.0,1,1,0,3,10,14,7,0,29,7,29:07,22,3,18,1,60,452,7.5,4,27,99,3.7,0,28,22,353,4,0,12.6,16.0,78.6,158.33,11,7,63.6,1,1,100.0,4,2,0,0,4,52,1,1,5,28,6,6,1,65,65.0,1,1,0,40.0,0,50.0,0,2,2,0,0,0,0,0,2,2,4,4,0,0,0,0,0,2,2,40,21,5,28,3,1,1,36,22,2,23,2,2,1,Sunday,993004204,12,33,18594,-14,0,0,0.5,0,26.0,21.7,4.3,361.7,389.3333333333333,1.0,0.437,0.6,280.0,267.0,6.0,3.0,202311512,2023-12-17T13:00:00,1,2023,15,TB,GB,AWAY,34,20,54,Lambeau Field,3,10,14,7,0,29,7,29:07,22,3,18,1,60,452,7.5,4,27,99,3.7,0,28,22,353,4,0,12.6,16.0,78.6,158.33,11,7,63.6,1,1,100.0,4,2,0,0,4,52,1,1,5,28,6,6,1,65,65.0,1,1,0,7,3,7,3,0,30,53,30:53,18,4,13,1,58,321,5.5,2,17,60,3.5,0,39,29,261,2,0,6.7,9.0,74.4,109.03,12,6,50.0,2,0,0.0,5,2,0,0,4,31,2,1,2,23,4,5,2,94,47.0,1,1,0,50.0,0,40.0,0,4,4,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,36,22,2,23,2,2,1,40,21,5,28,3,1,1,Sunday,993004203,33,12,18594,14,1,0,0.636,0,23.3,23.3,0.0,303.3,370.0,0.0,0.387,0.6,262.0,270.0,6.0,18.0
202311522,2023-12-17T13:00:00,1,2023,15,NO,NYG,HOME,24,6,30,Caesars Superdome,7,0,10,7,0,33,27,33:27,20,7,11,2,58,296,5.1,3,28,87,3.1,0,29,23,209,3,0,7.2,9.1,79.3,131.18,12,6,50.0,0,0,0.0,2,2,0,0,6,58,0,0,1,9,8,9,4,167,41.8,0,0,0,3,3,0,0,0,26,33,26:33,12,3,7,2,61,193,3.2,0,16,60,3.8,0,38,22,133,0,0,3.5,6.0,57.9,64.91,16,2,12.5,5,3,60.0,0,0,0,0,5,32,0,0,7,57,2,2,5,238,47.6,0,0,0,100.0,0,0.0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,42,13,7,57,5,0,0,40,17,1,9,0,0,0,Sunday,993004206,22,23,18597,18,1,0,0.5,0,23.7,21.0,2.7,337.7,348.6666666666667,-0.333,0.41,0.4,285.0,261.0,6.0,-8.0,202311522,2023-12-17T13:00:00,1,2023,15,NYG,NO,AWAY,6,24,30,Caesars Superdome,3,3,0,0,0,26,33,26:33,12,3,7,2,61,193,3.2,0,16,60,3.8,0,38,22,133,0,0,3.5,6.0,57.9,64.91,16,2,12.5,5,3,60.0,0,0,0,0,5,32,0,0,7,57,2,2,5,238,47.6,0,0,0,7,0,10,7,0,33,27,33:27,20,7,11,2,58,296,5.1,3,28,87,3.1,0,29,23,209,3,0,7.2,9.1,79.3,131.18,12,6,50.0,0,0,0.0,2,2,0,0,6,58,0,0,1,9,8,9,4,167,41.8,0,0,0,0.0,0,100.0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,1,1,40,17,1,9,0,0,0,42,13,7,57,5,0,0,Sunday,993004205,23,22,18597,-18,0,0,0.125,0,21.7,16.0,5.7,293.0,337.6666666666667,3.0,0.322,0.6,183.0,314.0,5.0,-8.0
202311534,2023-12-17T13:00:00,1,2023,15,TEN,HOU,HOME,16,19,35,Nissan Stadium,6,7,0,3,0,33,28,33:28,14,6,8,0,63,204,3.2,2,30,66,2.2,1,26,17,138,0,1,5.3,8.1,65.4,62.66,15,5,33.3,1,1,100.0,2,1,0,0,5,50,1,0,7,61,6,10,8,362,45.2,1,1,0,0,3,6,7,3,36,32,36:32,21,5,12,4,72,340,4.7,1,32,148,4.6,0,36,23,192,1,1,5.3,8.3,63.9,75.23,15,4,26.7,1,1,100.0,3,1,0,0,8,67,1,0,4,37,11,12,6,280,46.7,1,1,0,50.0,0,33.3,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,4,55,21,4,37,6,0,0,44,28,7,61,6,1,0,Sunday,993004202,34,13,18595,-3,0,0,0.333,0,24.3,22.7,1.7,349.3,326.3333333333333,-0.333,0.306,0.4,241.0,282.0,5.0,-3.0,202311534,2023-12-17T13:00:00,1,2023,15,HOU,TEN,AWAY,19,16,35,Nissan Stadium,0,3,6,7,3,36,32,36:32,21,5,12,4,72,340,4.7,1,32,148,4.6,0,36,23,192,1,1,5.3,8.3,63.9,75.23,15,4,26.7,1,1,100.0,3,1,0,0,8,67,1,0,4,37,11,12,6,280,46.7,1,1,0,6,7,0,3,0,33,28,33:28,14,6,8,0,63,204,3.2,2,30,66,2.2,1,26,17,138,0,1,5.3,8.1,65.4,62.66,15,5,33.3,1,1,100.0,2,1,0,0,5,50,1,0,7,61,6,10,8,362,45.2,1,1,0,33.3,0,50.0,0,1,1,0,0,0,0,0,4,4,2,1,0,0,0,0,0,1,1,44,28,7,61,6,1,0,55,21,4,37,6,0,0,Sunday,993004201,13,34,18595,3,1,0,0.267,0,16.3,23.7,-7.3,280.0,358.0,1.667,0.265,0.6,287.0,279.0,7.0,-14.0
202311521,2023-12-17T13:00:00,1,2023,15,NE,KC,HOME,17,27,44,Gillette Stadium,0,10,0,7,0,28,46,28:46,10,1,9,0,51,206,4.0,2,16,52,3.2,1,31,23,154,1,1,5.0,6.7,74.2,81.92,12,2,16.7,2,1,50.0,4,2,0,0,5,45,2,0,4,26,4,5,6,288,48.0,1,2,1,7,7,13,0,0,31,14,31:14,19,2,15,2,61,326,5.3,3,20,43,2.2,0,38,28,283,3,2,7.4,10.1,73.7,98.9,13,5,38.5,1,0,0.0,5,3,0,0,2,15,2,0,3,26,6,7,4,196,49.0,2,1,-1,50.0,0,60.0,0,2,2,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,2,41,16,3,26,3,1,0,38,18,4,26,5,2,0,Sunday,993004212,21,16,18603,-10,0,1,0.167,0,9.3,11.3,-2.0,281.0,241.66666666666663,-1.0,0.293,0.2,169.0,272.0,3.0,3.0,202311521,2023-12-17T13:00:00,1,2023,15,KC,NE,AWAY,27,17,44,Gillette Stadium,7,7,13,0,0,31,14,31:14,19,2,15,2,61,326,5.3,3,20,43,2.2,0,38,28,283,3,2,7.4,10.1,73.7,98.9,13,5,38.5,1,0,0.0,5,3,0,0,2,15,2,0,3,26,6,7,4,196,49.0,2,1,-1,0,10,0,7,0,28,46,28:46,10,1,9,0,51,206,4.0,2,16,52,3.2,1,31,23,154,1,1,5.0,6.7,74.2,81.92,12,2,16.7,2,1,50.0,4,2,0,0,5,45,2,0,4,26,4,5,6,288,48.0,1,2,1,60.0,0,50.0,0,3,3,0,0,0,0,0,3,2,2,2,0,0,0,0,0,2,1,38,18,4,26,5,2,0,41,16,3,26,3,1,0,Sunday,993004211,16,21,18603,10,1,-1,0.385,0,22.3,21.3,1.0,347.7,355.6666666666667,-0.667,0.53,0.4,292.0,228.0,8.0,-6.0
202311508,2023-12-17T13:00:00,1,2023,15,CLE,CHI,HOME,20,17,37,Cleveland Browns Stadium,0,7,0,13,0,31,0,31:00,14,1,13,0,67,377,5.6,2,18,29,1.6,0,45,29,348,2,3,7.7,12.0,64.4,75.05,16,4,25.0,1,1,100.0,3,1,0,0,9,48,1,0,4,31,7,11,9,390,43.3,3,3,0,0,7,10,0,0,29,0,29:00,12,5,6,1,70,236,3.4,2,27,88,3.3,0,40,19,148,1,2,3.7,7.8,47.5,44.58,18,4,22.2,2,0,0.0,1,1,0,0,4,19,4,1,3,18,8,5,10,448,44.8,3,3,0,33.3,0,100.0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,42,12,3,18,8,1,1,41,22,4,31,9,1,0,Sunday,993004214,8,6,18590,3,1,0,0.25,0,20.7,30.7,-10.0,328.3,328.6666666666667,-0.667,0.271,0.6,289.0,272.0,8.0,14.0,202311508,2023-12-17T13:00:00,1,2023,15,CHI,CLE,AWAY,17,20,37,Cleveland Browns Stadium,0,7,10,0,0,29,0,29:00,12,5,6,1,70,236,3.4,2,27,88,3.3,0,40,19,148,1,2,3.7,7.8,47.5,44.58,18,4,22.2,2,0,0.0,1,1,0,0,4,19,4,1,3,18,8,5,10,448,44.8,3,3,0,0,7,0,13,0,31,0,31:00,14,1,13,0,67,377,5.6,2,18,29,1.6,0,45,29,348,2,3,7.7,12.0,64.4,75.05,16,4,25.0,1,1,100.0,3,1,0,0,9,48,1,0,4,31,7,11,9,390,43.3,3,3,0,100.0,0,33.3,0,2,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,41,22,4,31,9,1,0,42,12,3,18,8,1,1,Sunday,993004213,6,8,18590,-3,0,0,0.222,0,22.0,18.0,4.0,329.0,282.3333333333333,2.667,0.419,0.6,270.0,309.0,5.0,11.0
202311519,2023-12-17T13:00:00,1,2023,15,MIA,NYJ,HOME,30,0,30,Hard Rock Stadium,7,17,3,3,0,36,21,36:21,16,5,9,2,57,290,5.1,3,28,77,2.8,2,26,23,213,1,0,8.2,9.3,88.5,113.62,15,6,40.0,2,2,100.0,5,2,0,0,9,65,0,0,3,15,14,5,4,143,35.8,0,4,4,0,0,0,0,0,23,39,23:39,11,0,9,2,55,103,1.9,0,12,23,1.9,0,37,18,80,0,2,2.2,4.4,48.6,32.6,13,5,38.5,2,0,0.0,0,0,0,0,7,55,2,2,6,56,5,8,5,267,53.4,4,0,-4,40.0,0,0.0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,30,18,6,56,9,2,2,44,25,3,15,2,0,0,Sunday,993004208,19,24,18596,30,1,4,0.4,0,35.3,18.7,16.7,389.0,269.0,0.667,0.511,0.6,411.0,294.0,9.0,2.0,202311519,2023-12-17T13:00:00,1,2023,15,NYJ,MIA,AWAY,0,30,30,Hard Rock Stadium,0,0,0,0,0,23,39,23:39,11,0,9,2,55,103,1.9,0,12,23,1.9,0,37,18,80,0,2,2.2,4.4,48.6,32.6,13,5,38.5,2,0,0.0,0,0,0,0,7,55,2,2,6,56,5,8,5,267,53.4,4,0,-4,7,17,3,3,0,36,21,36:21,16,5,9,2,57,290,5.1,3,28,77,2.8,2,26,23,213,1,0,8.2,9.3,88.5,113.62,15,6,40.0,2,2,100.0,5,2,0,0,9,65,0,0,3,15,14,5,4,143,35.8,0,4,4,0.0,0,40.0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,44,25,3,15,2,0,0,30,18,6,56,9,2,2,Sunday,993004207,24,19,18596,-30,0,-4,0.385,0,17.0,17.7,-0.7,255.0,241.33333333333337,-1.0,0.297,0.2,201.0,257.0,5.0,2.0
202311532,2023-12-17T16:05:00,1,2023,15,LAR,WAS,HOME,28,20,48,SoFi Stadium,3,10,7,8,0,35,53,35:53,23,12,10,1,73,445,6.1,3,37,196,5.3,1,33,25,249,2,0,7.5,10.0,75.8,116.86,16,9,56.2,0,0,0.0,3,1,0,0,5,36,2,2,3,9,4,3,3,134,44.7,2,1,-1,0,0,7,13,0,24,7,24:07,14,3,9,2,58,297,5.1,3,21,79,3.8,0,36,19,218,3,1,6.1,11.5,52.8,87.5,14,3,21.4,5,3,60.0,3,2,0,0,3,28,1,0,1,8,6,6,5,203,40.6,1,2,1,33.3,0,66.7,0,2,2,0,0,0,1,1,3,2,3,2,1,0,0,0,0,0,0,31,19,1,8,9,0,0,41,49,3,9,2,2,2,Sunday,993004216,32,35,18598,8,1,-1,0.562,0,34.7,23.3,11.3,422.0,356.0,0.333,0.403,0.6,299.0,290.0,6.0,8.0,202311532,2023-12-17T16:05:00,1,2023,15,WAS,LAR,AWAY,20,28,48,SoFi Stadium,0,0,7,13,0,24,7,24:07,14,3,9,2,58,297,5.1,3,21,79,3.8,0,36,19,218,3,1,6.1,11.5,52.8,87.5,14,3,21.4,5,3,60.0,3,2,0,0,3,28,1,0,1,8,6,6,5,203,40.6,1,2,1,3,10,7,8,0,35,53,35:53,23,12,10,1,73,445,6.1,3,37,196,5.3,1,33,25,249,2,0,7.5,10.0,75.8,116.86,16,9,56.2,0,0,0.0,3,1,0,0,5,36,2,2,3,9,4,3,3,134,44.7,2,1,-1,66.7,0,33.3,0,3,2,1,0,0,0,0,0,0,2,2,0,0,0,1,1,3,2,41,49,3,9,2,2,2,31,19,1,8,9,0,0,Sunday,993004215,35,32,18598,-8,0,1,0.214,0,14.7,40.3,-25.7,341.7,376.3333333333333,-2.667,0.427,0.2,261.0,395.0,4.0,-2.0
202311501,2023-12-17T16:05:00,1,2023,15,ARI,SF,HOME,29,45,74,State Farm Stadium,7,6,3,13,0,34,11,34:11,22,11,11,0,72,436,6.1,3,30,234,7.8,2,39,26,202,1,2,5.2,7.8,66.7,66.4,16,7,43.8,4,3,75.0,3,2,0,0,4,28,5,0,3,9,1,3,2,112,56.0,2,0,-2,14,7,14,10,0,25,49,25:49,24,9,12,3,54,406,7.5,6,26,144,5.5,1,28,18,262,4,0,9.4,14.6,64.3,134.23,7,4,57.1,0,0,0.0,4,4,0,0,1,5,0,0,0,0,4,3,2,96,48.0,0,2,2,66.7,0,100.0,0,2,2,0,2,0,0,0,3,3,6,6,0,0,0,0,0,1,1,30,23,0,0,5,0,0,50,10,3,9,3,3,0,Sunday,993004218,1,31,18599,-16,0,-2,0.438,0,18.0,22.7,-4.7,297.7,397.6666666666667,1.0,0.414,0.4,230.0,331.0,3.0,-11.0,202311501,2023-12-17T16:05:00,1,2023,15,SF,ARI,AWAY,45,29,74,State Farm Stadium,14,7,14,10,0,25,49,25:49,24,9,12,3,54,406,7.5,6,26,144,5.5,1,28,18,262,4,0,9.4,14.6,64.3,134.23,7,4,57.1,0,0,0.0,4,4,0,0,1,5,0,0,0,0,4,3,2,96,48.0,0,2,2,7,6,3,13,0,34,11,34:11,22,11,11,0,72,436,6.1,3,30,234,7.8,2,39,26,202,1,2,5.2,7.8,66.7,66.4,16,7,43.8,4,3,75.0,3,2,0,0,4,28,5,0,3,9,1,3,2,112,56.0,2,0,-2,100.0,0,66.7,0,6,6,0,0,0,0,0,1,1,2,2,0,2,0,0,0,3,3,50,10,3,9,3,3,0,30,23,0,0,5,0,0,Sunday,993004217,31,1,18599,16,1,2,0.571,0,33.7,16.0,17.7,453.3,292.3333333333333,0.333,0.576,1.0,380.0,205.0,10.0,-14.0
202311504,2023-12-17T16:25:00,1,2023,15,BUF,DAL,HOME,31,10,41,Highmark Stadium,7,14,3,7,0,35,5,35:05,28,20,5,3,65,351,5.4,4,49,266,5.4,3,15,7,85,1,0,5.7,12.1,46.7,86.81,9,5,55.6,0,0,0.0,4,3,0,0,1,15,1,0,1,9,7,4,2,95,47.5,0,1,1,0,3,0,7,0,24,55,24:55,14,7,6,1,57,195,3.4,1,20,89,4.4,1,34,21,106,0,1,3.1,5.0,61.8,54.29,13,5,38.5,2,1,50.0,2,1,0,0,5,48,0,0,3,28,4,2,5,275,55.0,1,0,-1,75.0,0,50.0,0,4,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,36,18,3,28,7,0,0,39,31,1,9,2,1,0,Sunday,993004220,4,9,18600,21,1,1,0.556,0,28.7,20.0,8.7,408.3,293.0,1.667,0.459,0.4,348.0,244.0,7.0,2.0,202311504,2023-12-17T16:25:00,1,2023,15,DAL,BUF,AWAY,10,31,41,Highmark Stadium,0,3,0,7,0,24,55,24:55,14,7,6,1,57,195,3.4,1,20,89,4.4,1,34,21,106,0,1,3.1,5.0,61.8,54.29,13,5,38.5,2,1,50.0,2,1,0,0,5,48,0,0,3,28,4,2,5,275,55.0,1,0,-1,7,14,3,7,0,35,5,35:05,28,20,5,3,65,351,5.4,4,49,266,5.4,3,15,7,85,1,0,5.7,12.1,46.7,86.81,9,5,55.6,0,0,0.0,4,3,0,0,1,15,1,0,1,9,7,4,2,95,47.5,0,1,1,50.0,0,75.0,0,1,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,1,1,39,31,1,9,2,1,0,36,18,3,28,7,0,0,Sunday,993004219,9,4,18600,-21,0,-1,0.385,0,39.7,19.3,20.3,412.0,368.6666666666667,1.333,0.578,1.0,421.0,233.0,10.0,-2.0
202311515,2023-12-17T20:20:00,1,2023,15,JAX,BAL,HOME,7,23,30,EverBank Stadium,0,0,7,0,0,25,41,25:41,16,6,9,1,61,333,5.5,1,17,75,4.4,0,43,25,258,1,0,6.0,10.3,58.1,83.28,13,3,23.1,3,2,66.7,3,0,0,0,6,47,2,2,1,6,9,3,3,148,49.3,2,1,-1,3,7,0,13,0,34,19,34:19,25,14,9,2,69,396,5.7,2,42,251,6.0,1,24,14,145,1,1,6.0,10.4,58.3,72.4,12,5,41.7,1,1,100.0,5,2,0,0,6,54,0,0,3,26,4,3,3,129,43.0,1,2,1,0.0,0,40.0,0,1,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,3,3,49,21,3,26,2,0,0,36,12,1,6,2,1,2,Sunday,993004222,15,3,18602,-16,0,-1,0.231,0,27.3,28.7,-1.3,371.3,410.6666666666667,-0.333,0.45,0.4,312.0,290.0,8.0,-18.0,202311515,2023-12-17T20:20:00,1,2023,15,BAL,JAX,AWAY,23,7,30,EverBank Stadium,3,7,0,13,0,34,19,34:19,25,14,9,2,69,396,5.7,2,42,251,6.0,1,24,14,145,1,1,6.0,10.4,58.3,72.4,12,5,41.7,1,1,100.0,5,2,0,0,6,54,0,0,3,26,4,3,3,129,43.0,1,2,1,0,0,7,0,0,25,41,25:41,16,6,9,1,61,333,5.5,1,17,75,4.4,0,43,25,258,1,0,6.0,10.3,58.1,83.28,13,3,23.1,3,2,66.7,3,0,0,0,6,47,2,2,1,6,9,3,3,148,49.3,2,1,-1,40.0,0,0.0,0,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,2,0,36,12,1,6,2,1,2,49,21,3,26,2,0,0,Sunday,993004221,3,15,18602,16,1,1,0.417,0,30.3,20.3,10.0,405.0,320.3333333333333,1.0,0.38,0.8,361.0,218.0,10.0,14.0
